status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
5281959998_10150672302174999,Don't bother.,"No, You Don’t Need to Post a Facebook Copyright Status",link,http://nyti.ms/1VjSGOQ,2015-09-28 21:25:00,8818,237,11254
5281959998_10150672292704999,A majority of Republicans believe the climate is changing and mankind plays a role in that change.,Many Conservative Republicans Believe Climate Change Is a Real Threat,link,http://nyti.ms/1VjQOpa,2015-09-28 20:55:01,3932,415,503
5281959998_10150672202399999,The Upshot does the math based on data from the U.S. Environmental Protection Agency.,How Many Deaths Did Volkswagen’s Deception Cause in U.S.?,link,http://nyti.ms/1MVu5eI,2015-09-28 20:38:29,906,210,213
5281959998_10150672278479999,"With her time in the White House about to expire, Michelle Obama has pulled out the stops. (via The New York Times Styles)","At State Dinner, Michelle Obama Grabs Back the Spotlight",link,http://nyti.ms/1VjNuKK,2015-09-28 20:10:00,6269,345,294
5281959998_10150672151129999,Those lucky enough to have clear skies on Sunday night were treated to a rare astronomical phenomenon.,Super Blood Moon Photos: The Good and the Bad,link,http://www.nytimes.com/2015/09/29/science/space/super-blood-moon-photos-the-good-and-the-bad.html?smid=fb-nytimes&smtyp=cur,2015-09-28 19:55:00,3658,45,369
5281959998_10150672086339999,These images show what scientists say is definitive evidence of liquid water flowing on Mars.,Streaks of Flowing Water on Mars,link,http://nyti.ms/1RbF2rf,2015-09-28 19:25:00,2725,99,500
5281959998_10150672192619999,"As the season turns, there's no better time to discover the hidden gardens of NYC. Here's where to find them. (via New York Today)",The Secret Gardens of New York,link,http://nyti.ms/1FxAxGs,2015-09-28 19:10:00,1484,94,875
5281959998_10150672054814999,Black anti-crime activism in the ’60s and ’70s helped pave the way for our current system of draconian drug laws and mass incarceration. Read on in The New York Times Opinion Section.,The Real Roots of ’70s Drug Laws,link,http://nyti.ms/1O4YhEl,2015-09-28 18:55:01,506,29,188
5281959998_10150672249194999,A classic. Have plenty of sauce-sopping bread handy for this one.,Chicken With 40 Cloves of Garlic Recipe,link,http://nyti.ms/1Vn2HWn,2015-09-28 18:25:01,3458,245,1746
5281959998_10150672191779999,"When Roger Waters wrote “The Wall” in the late 1970s, it was the extended complaint of a “miserable rock star,” he said. “Over the years, my perspective changed.""",Roger Waters on Reinventing ‘The Wall’ and Plans for a Final Arena Show,link,http://nyti.ms/1NXRriz,2015-09-28 18:10:00,10546,414,2827
5281959998_10150672068549999,"In 1999, 2 students went on a deadly rampage, and the images from the Columbine High School shooting seared themselves into the U.S.’s collective memory. But much of what the public came to believe about the attack was flat-out wrong.  http://nyti.ms/1P1ACUE",,video,https://www.facebook.com/nytimes/videos/10150672068549999/,2015-09-28 17:55:00,1252,102,319
5281959998_10150672066209999,Should you buy travel health insurance before you travel to faraway places? Or shrug and roll the dice?,Finding a Health Insurance Plan That Travels With You,link,http://nyti.ms/1KFKhwW,2015-09-28 17:25:01,243,30,96
5281959998_10150672118679999,Sunday’s scuffle between The Washington Nationals' Bryce Harper and Jonathan Papelbon was part of a dubious history of fights between sportsmen who were supposed to be on the same side. Here are 10 of the most memorable.,When Teammates Fight: An Ugly History,link,http://www.nytimes.com/2015/09/29/sports/baseball/when-teammates-fight-an-ugly-history.html?smid=fb-nytimes&smtyp=cur&_r=0,2015-09-28 16:55:01,252,61,61
5281959998_10150672129754999,"“Everybody’s beat,” said a battalion chief who spent the past 2 weeks fighting a wildfire that killed 4 people and destroyed 1,958 homes in the parched mountains near San Francisco. “There’s nothing left to give.”","In Vicious Fire Season, an Endurance Test for California Crews",link,http://www.nytimes.com/2015/09/28/us/in-vicious-fire-season-an-endurance-test-for-california-crews.html?smid=fb-nytimes&smtyp=cur&_r=0,2015-09-28 16:40:00,431,41,99
5281959998_10150672074334999,"Eating more fruits and vegetables can help control weight, but a new study suggests that it depends on which fruits and vegetables you eat.","For Weight Control, Fruit and Vegetable Choice May Matter",link,http://well.blogs.nytimes.com/2015/09/28/for-weight-control-fruit-and-vegetable-choice-may-matter/?smid=fb-nytimes&smtyp=cur,2015-09-28 16:20:01,1534,159,644
5281959998_10150672196139999,"Soon after they stormed into the center of Kunduz, Taliban fighters declared victory on social networks.",Taliban Pose for Victory Selfies in Afghan City,link,http://www.nytimes.com/2015/09/29/world/asia/talibanpose-for-victory-selfies-in-afghan-city.html?smid=fb-nytimes&smtyp=cur,2015-09-28 16:00:01,305,168,58
5281959998_10150672132504999,"""I represent a body type that wasn’t accepted in high-fashion before,"" Gigi Hadid posted to her Instagram account. (via The New York Times Styles)",Gigi Hadid Defends Herself Against Online Critics,link,http://www.nytimes.com/2015/09/28/fashion/gigi-hadid-defends-herself-against-online-critics.html?smid=fb-nytimes&smtyp=cur&_r=0,2015-09-28 15:40:17,1761,216,125
5281959998_10150672112699999,"“This most recent period really does reflect the notion that the United States is a nation built on immigration and has been able to absorb many immigrants from different parts of the world.""","Share of Immigrants in U.S. Nears Highs of Early 20th Century, Report Finds",link,http://www.nytimes.com/2015/09/28/us/share-of-immigrants-in-us-nears-highs-of-early-20th-century-report-finds.html?smid=fb-nytimes&smtyp=cur&_r=0,2015-09-28 15:25:17,537,66,118
5281959998_10150672076149999,A five-star simple supper. (via The New York Times Food),Penne Alla Vodka Recipe,link,http://nyti.ms/1RbCcTd,2015-09-28 14:55:00,1796,173,893
5281959998_10150672111184999,"Anthony Bourdain is turning a giant shipping pier into a megamarket for international cuisine.

It will feature the food that he has given star treatment to on Anthony Bourdain: No Reservations, ""The Layover"" and Anthony Bourdain: Parts Unknown.",Anthony Bourdain’s Food Market Takes Shape,link,http://www.nytimes.com/2015/09/30/dining/anthony-bourdain-market-pier-57.html?smid=fb-nytimes&smtyp=cur&_r=0,2015-09-28 14:35:02,21447,1038,7644
5281959998_10150672058194999,"“She’s totally fearless, which is wonderful to watch,” said the novelist and book critic Lev Grossman on Margaret Atwood. (via The New York Times Books)","Margaret Atwood, Digital Deep-Diver, Writes ‘The Heart Goes Last’",link,http://nyti.ms/1FwojxG,2015-09-28 14:10:01,1351,44,274
5281959998_10150672084189999,"""This was not the Berlin I know, that I’ve called home for most of the last decade, the Berlin of one-euro beers in the park and dingy makeshift techno parties and low-rent, coal-heated apartments.""","The $2,000-a-Day Berlin",link,http://nyti.ms/1FvnAwG,2015-09-28 13:55:01,390,89,68
5281959998_10150672125444999,"""Justin Wilson, my friend, my colleague, the man with whom I first stood on top of an IndyCar podium, is dead. His death last month was preventable. We in the racing industry had the technology and ability to prevent his death and we chose not to."" (via The New York Times Opinion Section)","Close Formula One Cockpits, Save Lives",link,http://www.nytimes.com/2015/09/28/opinion/close-formula-one-cockpits-save-lives.html?smid=fb-nytimes&smtyp=cur&_r=0,2015-09-28 13:40:01,356,145,42
5281959998_10150672146314999,These images show what scientists say is definitive evidence of liquid water flowing on Mars: http://nyti.ms/1RbF2rf,Signs of Liquid Water Are Found on Present-Day Mars,link,http://nyti.ms/1YKhX3W,2015-09-28 13:25:01,831,297,184
5281959998_10150672127374999,The owner of Cereal Killer Cafe said he has received widespread criticism from people who saw the shop as a symbol of his neighborhood’s gentrification. The cafe charges an average of $4.50 per bowl of cereal.,"London Cereal Cafe Damaged by Anti-Gentrification Protests Was Unfairly Targeted, Owner Says",link,http://www.nytimes.com/2015/09/29/world/europe/london-cereal-cafe-damaged-by-anti-gentrification-protests-was-unfairly-targeted-owner-says.html?smid=fb-nytimes&smtyp=cur&_r=0,2015-09-28 13:10:01,542,213,109
5281959998_10150672119784999,"Donald J. Trump's plan calls for major tax cuts not just for the middle class but also for the richest Americans. And despite his campaign’s assurances that the plan is “fiscally responsible,” it would grow budget deficits by trillions of dollars over a decade. (via The Upshot)","Trump Plan Is Tax Cut for the Rich, Even Hedge Fund Managers",link,http://www.nytimes.com/2015/09/29/upshot/trump-plan-is-tax-cut-for-the-rich-even-hedge-fund-managers.html,2015-09-28 12:50:16,2894,901,1066
5281959998_10150672079189999,A new study of more than 100 children who were exposed to cancer treatment during the last two trimesters of their mother’s pregnancy showed they had normal cognitive and cardiac function.,Study Offers Support for Cancer Treatment During Pregnancy,link,http://nyti.ms/1MBeYEg,2015-09-28 12:25:01,531,34,72
5281959998_10150672108914999,"Steve Jobs simultaneously led two companies. Elon Musk is running two, too. Now more people are saying that Jack Dorsey can permanently run both Square and Twitter.",Momentum Grows for Jack Dorsey of Square to Also Run Twitter,link,http://www.nytimes.com/2015/09/29/technology/momentum-grows-for-jack-dorsey-of-square-to-also-run-twitter.html?smid=fb-nytimes&smtyp=cur&_r=0,2015-09-28 12:05:00,368,45,22
5281959998_10150672051449999,"“It’s so weird — she looks like one of us, but she’s not,” said Jennifer Weiner after watching Carly Fiorina in the second Republican presidential debate. “You’re on the bus with her until she starts talking about Planned Parenthood.""",Carly Fiorina Both Repels and Enthralls Liberal Feminists,link,http://nyti.ms/1MB3LDH,2015-09-28 11:45:01,2764,541,268
5281959998_10150672087344999,"“Dangerous currents risk pulling us back into a darker, more disordered world,” President Barack Obama said at the United Nations General Assembly.","U.N. General Assembly Opens With Focus on Syria, ISIS and Refugees",link,http://nyti.ms/1ViCNbs,2015-09-28 11:25:00,1228,134,137
5281959998_10150672056509999,"""Spring Awakening"" has returned, and it's ""thrillingly inventive.""",Review: ‘Spring Awakening’ by Deaf West Theater Brings a New Sensation to Broadway,link,http://nyti.ms/1Wtgkpe,2015-09-28 11:00:16,637,59,106
5281959998_10150672055244999,"“Those who do not come because of political persecution or war but for economic reasons will not be able to stay,"" said Chancellor Angela Merkel this month.",Migrants in Germany Fleeing Poverty Find Only a Ticket Home,link,http://nyti.ms/1RbukRr,2015-09-28 10:45:01,568,101,89
5281959998_10150672065099999,"""John Boehner was a terrible, very bad, no good speaker of the House. ... Still, things could have been worse."" (via The New York Times Opinion Section","The Blackmail Caucus, a.k.a. the Republican Party",link,http://nyti.ms/1WtlbGR,2015-09-28 10:25:01,1587,270,295
5281959998_10150672062129999,"Breaking News: Scientists have reported definitive signs of water on the surface of present-day Mars, a finding that will fuel speculation that life, if it ever arose there, could persist to now.","Signs of Liquid Water Found on Surface of Mars, Study Says",link,http://nyti.ms/1YKhX3W,2015-09-28 10:04:34,12828,470,4199
5281959998_10150672049224999,A look at Jeb Bush's response when was asked how he planned to include black people in his campaign and get them to vote for him. (via The New York Times Opinion Section),"Jeb Bush, ‘Free Stuff’ and Black Folks",link,http://nyti.ms/1MUocOT,2015-09-28 10:00:11,1672,206,401
5281959998_10150672046679999,"The U.S. was left scrambling after Russia reached an understanding with Iraq, Syria and Iran to share intelligence about Islamic State militants.",Russia Surprises U.S. With Accord on Battling ISIS,link,http://nyti.ms/1MyIomx,2015-09-28 09:40:00,1082,183,184
5281959998_10150672046289999,"The pledges to battle climate change would still allow the world to heat up to a level that scientists say is likely to produce catastrophes, from food shortages to widespread extinctions.",Limited Progress Seen Even as More Nations Step Up on Climate,link,http://nyti.ms/1QID8gN,2015-09-28 09:20:00,732,89,171
5281959998_10150672021954999,"""His long track record of spectacular teaching seemed to carry no weight when a lone parent complained about his 'feminine' appearance back in 2011,” a former student recalled on a Facebook page dedicated to the teacher.","Marla Krolikowski, Transgender Teacher Fired for Insubordination, Dies at 62",link,http://nyti.ms/1VlKqsd,2015-09-28 08:55:00,1195,145,187
